player_id,player_name,team_id
660644, Vidal Bruján                ,112
671096, Andrew Abbott               ,113
663903, Brady Singer                ,113
608718, Brent Suter                 ,113
687952, Christian Encarnacion-Strand,113
656582, Connor Joe                  ,113
682829, Elly De La Cruz             ,113
641941, Emilio Pagán                ,113
641658, Garrett Hampson             ,113
666158, Gavin Lux                   ,113
668933, Graham Ashcraft             ,113
664139, Ian Gibaut                  ,113
641584, Jake Fraley                 ,113
624431, Jose Trevino                ,113
680689, Lyon Richardson             ,113
680574, Matt McLain                 ,113
666157, Nick Lodolo                 ,113
607259, Nick Martinez               ,113
669289, Santiago Espinal            ,113
605130, Scott Barlow                ,113
668715, Spencer Steer               ,113
670770, TJ Friedl                   ,113
573124, Taylor Rogers               ,113
663574, Tony Santillan              ,113
663886, Tyler Stephenson            ,113
489119, Wade Miley                  ,113
666181, Will Benson                 ,113
682657, Angel Martínez              ,114
666310, Bo Naylor                   ,114
671922, Cade Smith                  ,114
467793, Carlos Santana              ,114
682177, Daniel Schneemann           ,114
681807, David Fry                   ,114
624513, Dom Nuñez                   ,114
661403, Emmanuel Clase              ,114
672356, Gabriel Arias               ,114
668909, Gavin Williams              ,114
683769, Hunter Gaddis               ,114
596001, Jakob Junis                 ,114
671286, Johnathan Rodríguez         ,114
608070, José Ramírez                ,114
663465, Kolby Allard                ,114
700932, Kyle Manzardo               ,114
671106, Logan Allen                 ,114
682847, Luis L. Ortiz               ,114
670036, Matt Festa                  ,114
663671, Nic Enright                 ,114
666134, Nolan Jones                 ,114
677944, Slade Cecconi               ,114
680757, Steven Kwan                 ,114
676440, Tanner Bibee                ,114
682120, Tim Herrin                  ,114
669717, Will Wilson                 ,114
622608, Antonio Senzatela           ,115
690924, Braxton Fulford             ,115
686668, Brenton Doyle               ,115
687223, Carson Palmquist            ,115
801403, Chase Dollander             ,115
608566, Germán Márquez              ,115
696100, Hunter Goodman              ,115
656234, Jake Bird                   ,115
623474, Jimmy Herget                ,115
687597, Jordan Beck                 ,115
675848, Juan Mejia                  ,115
669374, Keston Hiura                ,115
571657, Kyle Farmer                 ,115
607536, Kyle Freeland               ,115
606115, Orlando Arcia               ,115
641857, Ryan McMahon                ,115
690022, Ryan Ritter                 ,115
669020, Ryan Rolison                ,115
656541, Sam Hilliard                ,115
656248, Sean Bouchard               ,115
678020, Seth Halvorsen              ,115
642731, Thairo Estrada              ,115
671289, Tyler Freeman               ,115
641755, Tyler Kinley                ,115
680767, Victor Vodnik               ,115
688642, Zach Agnos                  ,115
689225, Beau Brieske                ,116
676428, Brant Hurter                ,116
669724, Brenan Hanifee              ,116
663554, Casey Mize                  ,116
695445, Chase Lee                   ,116
690993, Colt Keith                  ,116
693307, Dillon Dingler              ,116
650402, Gleyber Torres              ,116
656427, Jack Flaherty               ,116
663330, Jahmai Jones                ,116
668670, Jake Rogers                 ,116
595879, Javier Báez                 ,116
605154, John Brebbia                ,116
672456, Keider Montero              ,116
681481, Kerry Carpenter             ,116
678009, Parker Meadows              ,116
682985, Riley Greene                ,116
687830, Sawyer Gipson-Long          ,116
679529, Spencer Torkelson           ,116
669373, Tarik Skubal                ,116
592454, Tommy Kahnle                ,116
700242, Trey Sweeney                ,116
663947, Tyler Holton                ,116
672761, Wenceel Pérez               ,116
676684, Will Vest                   ,116
656716, Zach McKinstry              ,116
656986, Bennett Sousa               ,117
687888, Brandon Walter              ,117
663898, Brendan Rodgers             ,117
650556, Bryan Abreu                 ,117
687911, Bryan King                  ,117
701358, Cam Smith                   ,117
663967, César Salazar               ,117
572233, Christian Walker            ,117
676467, Colton Gordon               ,117
664285, Framber Valdez              ,117
686613, Hunter Brown                ,117
670623, Isaac Paredes               ,117
689200, Jacob Melton                ,117
676694, Jake Meyers                 ,117
665161, Jeremy Peña                 ,117
514888, Jose Altuve                 ,117
623352, Josh Hader                  ,117
672391, Kaleb Ort                   ,117
621121, Lance McCullers Jr.         ,117
643289, Mauricio Dubón              ,117
687473, Ryan Gusto                  ,117
681869, Shawn Dubin                 ,117
694376, Shay Whitcomb               ,117
595345, Steven Okert                ,117
605170, Victor Caratini             ,117
673237, Yainer Diaz                 ,117
672582, Angel Zerpa                 ,118
677951, Bobby Witt Jr.              ,118
608032, Carlos Estévez              ,118
666142, Cole Ragans                 ,118
663738, Daniel Lynch IV             ,118
671221, Drew Waters                 ,118
666023, Freddy Fermin               ,118
695506, Jac Caglianone              ,118
670231, John Rave                   ,118
670167, John Schreiber              ,118
663697, Jonathan India              ,118
663460, Kris Bubic                  ,118
664728, Kyle Isbel                  ,118
672580, Maikel Garcia               ,118
592192, Mark Canha                  ,118
547179, Michael Lorenzen            ,118
686681, Michael Massey              ,118
608379, Michael Wacha               ,118
679845, Nick Loftin                 ,118
702070, Noah Cameron                ,118
521692, Salvador Perez              ,118
607625, Seth Lugo                   ,118
674444, Steven Cruz                 ,118
664199, Taylor Clarke               ,118
670950, Trevor Richards             ,118
686469, Vinnie Pasquantino          ,118
681911, Alex Vesia                  ,119
681624, Andy Pages                  ,119
607455, Anthony Banda               ,119
676508, Ben Casparius               ,119
